village,vlcode,district,landslide_count,rainfall_station,rainfall_distance_m,river_station,river_distance_m,highway,road_distance_m,mean_slope_deg
Jugaju Chak Lata,040879,Chamoli,3,Badrinath_1,31569.226913102248,Lambagarh,23372.17776662881,tertiary,0.0,
Dusat Gaon,040994,Chamoli,0,Nandprayag (Nandakini),5449.200440478502,Karnaprayag (P),16941.430882604025,trunk,0.0,
Farkiagaon,040895,Chamoli,0,Badrinath_1,23439.001618055616,Lambagarh,20717.264152717238,track,0.0,
Daswan,040940,Chamoli,0,Nandprayag (Nandakini),11157.406577144413,Karnaprayag (P),23230.112611849814,trunk,0.0,
Siron,040930,Chamoli,0,Nandprayag (Nandakini),7643.064035374732,Karnaprayag (P),17527.006205350983,primary,0.0,
Topovan,040873,Chamoli,0,Badrinath_1,29913.924095046405,Lambagarh,21001.265669013228,path,0.0,
Auli Laga Salud Dugra,040827,Chamoli,0,Badrinath_1,23056.36269205874,Lambagarh,13994.298598157251,path,0.0,
Longsagari,040853,Chamoli,0,Badrinath_1,32023.01798342022,Lambagarh,25680.35360876317,tertiary,0.0,
Bemru,040934,Chamoli,0,Nandprayag (Nandakini),16250.852212328173,Lambagarh,24206.853358952892,unclassified,0.0,
Syuna,040931,Chamoli,0,Nandprayag (Nandakini),17982.075871470326,Lambagarh,22030.48056395151,unclassified,0.0,
Pagnau,040849,Chamoli,0,Nandprayag (Nandakini),24552.82238988134,Lambagarh,17374.185704025902,unclassified,673.038361201914,
Bhirlagga Gadora,040965,Chamoli,0,Nandprayag (Nandakini),14525.39409866839,Karnaprayag (P),26505.40392499918,unclassified,117.36939907759353,
Dhogarikandai,040925,Chamoli,0,Nandprayag (Nandakini),9362.146450166638,Karnaprayag (P),18372.516024561806,unclassified,0.0,
Makroli,040920,Chamoli,0,Nandprayag (Nandakini),11884.788803703808,Karnaprayag (P),21378.20692585786,trunk,0.0,
Raigari,040869,Chamoli,0,Nandprayag (Nandakini),28994.660929299906,Lambagarh,22545.15808201481,path,0.0,
Arurhi Paturi,040811,Chamoli,10,Badrinath_1,5426.6058027545805,Lambagarh,0.0,unclassified,0.0,
Kathur,040928,Chamoli,1,Nandprayag (Nandakini),8617.383808201123,Karnaprayag (P),18966.685260233586,primary,0.0,
Tapon,040839,Chamoli,1,Nandprayag (Nandakini),22620.407460762905,Lambagarh,16590.005105306864,path,0.0,
Gamsali,040888,Chamoli,0,Badrinath_1,27896.496862324424,Lambagarh,28160.818292611635,unclassified,0.0,
Payya Chormi,040865,Chamoli,0,Badrinath_1,26756.535124644844,Lambagarh,17788.908358495522,tertiary,0.0,
Gairgunth,040927,Chamoli,1,Nandprayag (Nandakini),7998.369614652868,Karnaprayag (P),17173.358343561515,primary,0.0,
Kunjpothani,040955,Chamoli,0,Nandprayag (Nandakini),10246.353767654278,Karnaprayag (P),22211.653341461388,trunk,0.0,
Bilagar,040871,Chamoli,0,Badrinath_1,29256.27309465916,Lambagarh,20330.71256895536,path,0.0,
Anagoli,040991,Chamoli,0,Nandprayag (Nandakini),7958.775932663486,Karnaprayag (P),19941.75261603351,unclassified,0.0,
Kunjonmaikot,040945,Chamoli,0,Nandprayag (Nandakini),12312.409634139178,Karnaprayag (P),23966.855011006104,tertiary,0.0,
Saudiyani,040960,Chamoli,0,Nandprayag (Nandakini),15177.871750513084,Karnaprayag (P),27163.10221641864,unclassified,195.34849445725135,
Bachher,040986,Chamoli,0,Nandprayag (Nandakini),6640.24485439636,Karnaprayag (P),16691.182891794033,primary,0.0,
Dungari,040947,Chamoli,0,Nandprayag (Nandakini),10955.414650545752,Karnaprayag (P),22757.777018653116,service,0.0,
Bandwara,040924,Chamoli,0,Nandprayag (Nandakini),9436.313047323125,Karnaprayag (P),19057.984153601963,unclassified,0.0,
Bampa,040887,Chamoli,0,Badrinath_1,24335.84204231258,Lambagarh,24090.13782828671,unclassified,0.0,
Mathlaggapilng,040988,Chamoli,0,Nandprayag (Nandakini),5978.358587771689,Karnaprayag (P),16979.609115114123,unclassified,0.0,
Karchi,040870,Chamoli,0,Badrinath_1,30528.448563023245,Lambagarh,21581.654478610122,path,0.0,
Kweralu,040998,Chamoli,0,Nandprayag (Nandakini),4663.185267233378,Karnaprayag (P),15394.102220158185,primary,0.0,
Merag,040863,Chamoli,0,Badrinath_1,25092.115702773546,Lambagarh,16230.85337230099,unclassified,0.0,
Aira,040859,Chamoli,0,Badrinath_1,24512.53951413551,Lambagarh,15994.578070898655,track,105.41256089286712,
Majia Ka Dana R F,049072,Pithoragarh,0,Nachni,5056.330706459661,Karnaprayag (P),91961.12327964965,primary,0.0,
Rautgaon,049005,Pithoragarh,1,Nachni,10499.259309428679,Karnaprayag (P),90909.43528370842,tertiary,0.0,
Sakalana Range,044074,Tehri Garhwal,0,Doiwala (Bhogpur),21271.906053952687,Koteshwar,17651.450430930192,unclassified,0.0,
Ghatdhar,048962,Pithoragarh,3,Nachni,19077.51751622673,Lambagarh,97778.63815417948,path,0.0,
Kirkhet,048947,Pithoragarh,0,Nachni,17564.127596513932,Lambagarh,97939.41997258103,path,0.0,
Alam R F,049068,Pithoragarh,0,Nachni,14238.015293672803,Lambagarh,98863.77317525353,path,0.0,
Harkot,048956,Pithoragarh,0,Nachni,17619.532949012402,Lambagarh,96031.10280908624,residential,0.0,
Madarma,049051,Pithoragarh,0,Nachni,8528.677179638296,Karnaprayag (P),102246.11062170421,tertiary,619.5899557695536,
Mani Dhami,048878,Pithoragarh,0,Nachni,11832.485377665307,Lambagarh,105234.01944286442,trunk,545.3747635890801,
Moram,049012,Pithoragarh,1,Nachni,6638.40558660468,Karnaprayag (P),92026.96942856548,primary,0.0,
Selmali,049053,Pithoragarh,0,Nachni,8754.843783089997,Karnaprayag (P),100313.86357183987,track,464.32996078244076,
Bhinlgana Range,043038,Tehri Garhwal,7,Sonprayag_1,8559.363160607989,Rudraprayag_3,25886.935016615404,path,0.0,
Tejam,049013,Pithoragarh,1,Nachni,4534.9682064003455,Karnaprayag (P),91991.13958641754,track,0.0,
Basari,049016,Pithoragarh,0,Nachni,3852.194546140133,Karnaprayag (P),96442.1839589304,track,0.0,
Bhurting,048970,Pithoragarh,0,Nachni,13944.268320088764,Lambagarh,89743.66487498765,trunk,0.0,
Dugari,049049,Pithoragarh,0,Nachni,6305.131654735602,Karnaprayag (P),98230.1469116282,track,870.2709480140876,
Laa,048979,Pithoragarh,0,Nachni,11174.317582433412,Karnaprayag (P),90626.65564054406,path,0.0,
Dor,048984,Pithoragarh,3,Nachni,10198.242384136976,Karnaprayag (P),90978.48613617405,trunk,0.0,
Kholi,049017,Pithoragarh,0,Nachni,4033.6410113724796,Karnaprayag (P),95793.71960389822,track,0.0,
Kapa,049020,Pithoragarh,0,Nachni,3363.5906899321108,Karnaprayag (P),94834.02075241199,track,0.0,
Mawani Dawani,048877,Pithoragarh,3,Nachni,13501.29666192752,Lambagarh,105572.3340882129,trunk,0.0,
Dakhim,049052,Pithoragarh,0,Nachni,10630.107737535185,Lambagarh,102412.40598993303,track,1271.2172139649267,
Sera,048874,Pithoragarh,1,Nachni,16502.65347047845,Lambagarh,105575.67261619099,trunk,0.0,
Khartoli,048873,Pithoragarh,0,Nachni,17064.808791659885,Lambagarh,105696.95835850819,trunk,267.06158557960725,
Purdam,048974,Pithoragarh,1,Nachni,12940.36730909286,Karnaprayag (P),92197.99297182234,path,0.0,
Cheti Chimla,048943,Pithoragarh,0,Nachni,19923.849872232167,Lambagarh,94321.32757651308,unclassified,0.0,
Ginni,048981,Pithoragarh,1,Nachni,11880.017561709872,Karnaprayag (P),92300.89775815225,path,0.0,
Madalkiya,048976,Pithoragarh,0,Nachni,12284.314098626168,Karnaprayag (P),89893.92346869073,path,0.0,
Majkot,048988,Pithoragarh,0,Nachni,9646.175532702051,Karnaprayag (P),91976.20046168094,trunk,0.0,
Kota,049046,Pithoragarh,0,Nachni,11376.536162752476,Lambagarh,99177.92755269905,track,0.0,
Darma,048875,Pithoragarh,0,Nachni,13010.44470895886,Lambagarh,104220.001935234,trunk,37.11509579678171,
Tarakot,048989,Pithoragarh,0,Nachni,9336.724314748424,Karnaprayag (P),92410.72710823399,trunk,72.73678389539495,
Load,049047,Pithoragarh,0,Nachni,10426.963998331834,Karnaprayag (P),98018.09654824866,unclassified,0.0,
Sirmola,048982,Pithoragarh,3,Nachni,11908.934498267297,Karnaprayag (P),91239.58073408647,trunk,0.0,
Samkot,049048,Pithoragarh,0,Nachni,7601.259220781219,Karnaprayag (P),95671.71563055004,unclassified,0.0,
Sirtola,048872,Pithoragarh,1,Nachni,17247.890399475258,Lambagarh,104293.33408564651,trunk,0.0,
Ruis Pata,048985,Pithoragarh,1,Nachni,10236.125915700108,Karnaprayag (P),92283.8093202873,path,35.69896833935217,
F 1,042300,Rudra Prayag,64,Sonprayag_1,32.22118624624151,Lambagarh,15586.252634600458,path,0.0,
Lodi,048870,Pithoragarh,0,Nachni,20038.093623402827,Lambagarh,104702.60976037031,trunk,1020.6212393478123,
Hoom R F,049066,Pithoragarh,1,Nachni,17044.940546670834,Lambagarh,102929.78467975974,trunk,58.781693494371034,
Umali,048980,Pithoragarh,0,Nachni,12372.623232223927,Karnaprayag (P),91218.71281557134,trunk,0.0,
Payya Pinari,048973,Pithoragarh,0,Nachni,13262.166799619965,Lambagarh,92168.93656991777,trunk,0.0,
Magar,048978,Pithoragarh,0,Nachni,13469.784610457411,Karnaprayag (P),89893.92346869073,trunk,0.0,
Bindi,048867,Pithoragarh,0,Nachni,21404.549544099784,Lambagarh,103583.00240194981,unclassified,0.0,
Bata,048905,Pithoragarh,1,Nachni,18898.13132148491,Lambagarh,101602.20755091259,trunk,0.0,
Birthi,048975,Pithoragarh,0,Nachni,13829.624412001182,Karnaprayag (P),90247.73570956923,trunk,0.0,
Umadada,048903,Pithoragarh,0,Nachni,20586.740172575763,Lambagarh,101396.31316728742,trunk,0.0,
Purola Range,040183,Uttar Kashi,14,Purola_1,505.3461377628422,Tekhla,30437.810162555656,unclassified,0.0,
Girgaon,048972,Pithoragarh,4,Nachni,13173.424375273846,Lambagarh,91795.06391549984,trunk,0.0,
Nirtoli,048904,Pithoragarh,0,Nachni,21171.96653481154,Lambagarh,101473.25326107824,unclassified,0.0,
Kanalka,048966,Pithoragarh,0,Nachni,18987.80819156657,Lambagarh,99230.67558236721,path,267.6316834347259,
Malun Pandrah Pala,049050,Pithoragarh,0,Nachni,8944.438222372657,Karnaprayag (P),100153.68060776673,track,0.0,
Josha,048967,Pithoragarh,3,Nachni,17039.88766785957,Lambagarh,99379.11630353202,path,0.0,
Matena,048954,Pithoragarh,0,Nachni,17910.06336489539,Lambagarh,96825.39287696336,residential,0.0,
Kwiti,049011,Pithoragarh,0,Nachni,6736.062834261109,Karnaprayag (P),91940.50470229163,trunk,86.85501196816257,
Nakari,048986,Pithoragarh,0,Nachni,8042.297129004966,Karnaprayag (P),92566.15963750554,trunk,374.4571124031477,
Bhandari Gaon,048971,Pithoragarh,0,Nachni,13311.819727211883,Lambagarh,91688.06250127072,trunk,0.0,
Chachana,048983,Pithoragarh,1,Nachni,10499.259309428679,Karnaprayag (P),91344.74272337557,tertiary,0.0,
Pharwakot,048869,Pithoragarh,0,Nachni,21138.64333205409,Lambagarh,104908.88211607216,unclassified,1391.157240540941,
Malupati,048957,Pithoragarh,0,Nachni,18798.84066575919,Lambagarh,96482.6247877988,residential,0.0,
Tanga,048868,Pithoragarh,0,Nachni,19002.336838987612,Lambagarh,103698.26489606578,trunk,0.0,
Dhunamani,048906,Pithoragarh,4,Nachni,17466.67690466284,Lambagarh,100921.23620902476,trunk,33.80254563212517,
Kaithi,048969,Pithoragarh,0,Nachni,14616.705130473545,Lambagarh,89636.85394846437,trunk,0.0,
Siling,048876,Pithoragarh,0,Nachni,9906.425426000174,Karnaprayag (P),101979.80170257617,track,802.7368955580039,
Walthi,048901,Pithoragarh,8,Nachni,20311.804222387625,Lambagarh,99155.13494108737,trunk,0.0,
Bajeta,049054,Pithoragarh,0,Nachni,7000.304397585509,Karnaprayag (P),99436.44311604484,tertiary,0.0,
Alam,048871,Pithoragarh,2,Nachni,15033.920908697914,Lambagarh,106327.6775665585,trunk,0.0,
Barniya Gaon,048935,Pithoragarh,0,Nachni,19646.66309143178,Lambagarh,93253.93032888616,trunk,0.0,
Toli,049006,Pithoragarh,0,Nachni,8864.70826909534,Karnaprayag (P),90144.83197235639,trunk,0.0,
Bamangaon,049007,Pithoragarh,1,Nachni,9552.290766867158,Karnaprayag (P),91190.45042820423,trunk,0.0,
Chharti Airari,048987,Pithoragarh,0,Nachni,8984.725037333501,Karnaprayag (P),92255.9164336626,trunk,68.99446307987677,
Imala,048964,Pithoragarh,0,Nachni,19525.167369181607,Lambagarh,98882.87793847786,path,0.0,
Ritha,048963,Pithoragarh,0,Nachni,18887.72536688535,Lambagarh,98574.16427542151,path,0.0,
Kawa Dhar,048936,Pithoragarh,0,Nachni,20163.916770101994,Lambagarh,93239.64367239656,trunk,0.0,
Bandiyar,040182,Uttar Kashi,0,Purola_1,8429.676408124024,Tekhla,26185.441038973953,path,0.0,
Khaliya R F,049070,Pithoragarh,0,Nachni,15752.15450276598,Lambagarh,84857.79859841429,trunk,0.0,
Mandkani R F,049067,Pithoragarh,0,Nachni,26875.63448656235,Lambagarh,97436.92892550149,path,2101.7841042296873,
Kholi,048960,Pithoragarh,0,Nachni,19565.929132980673,Lambagarh,96194.2422670659,residential,159.41488748454077,
Sebila,048951,Pithoragarh,0,Nachni,19234.21352599427,Lambagarh,94589.38007259,unclassified,0.0,
Sarmoli,048922,Pithoragarh,0,Nachni,19567.882646347352,Lambagarh,92854.54131217313,steps,0.0,
Athasi R F,049069,Pithoragarh,1,Nachni,23712.561406326116,Lambagarh,90929.4345636494,path,95.55741494834785,
Kotal Gaon,048965,Pithoragarh,0,Nachni,19740.672847636404,Lambagarh,98090.55402565424,path,0.0,
Chauna,048959,Pithoragarh,0,Nachni,19308.64163810215,Lambagarh,96963.33079870534,path,0.0,
Madkot,048893,Pithoragarh,1,Nachni,20296.939519173528,Lambagarh,97866.44494633807,trunk,0.0,
Rapti,048898,Pithoragarh,0,Nachni,22461.30957115902,Lambagarh,99504.77732029033,path,0.0,
Morpatta,048961,Pithoragarh,0,Nachni,20699.210895523876,Lambagarh,96982.96491600691,trunk,0.0,
Dobari Narki,048894,Pithoragarh,0,Nachni,21980.544766025054,Lambagarh,98371.53867047692,path,0.0,
Zimiya,048862,Pithoragarh,0,Nachni,24483.575845683263,Lambagarh,88149.32599669369,path,0.0,
Poting,048860,Pithoragarh,0,Khati_1,25289.17565188662,Lambagarh,86839.50807511502,path,0.0,
Sain Polo,048859,Pithoragarh,0,Nachni,25739.923823326313,Lambagarh,87719.40589433414,path,0.0,
Baiga,048895,Pithoragarh,0,Nachni,22769.785988466912,Lambagarh,98495.76338721966,path,0.0,
Bhadeli,048958,Pithoragarh,0,Nachni,20729.440819636155,Lambagarh,96422.81783423532,trunk,0.0,
Dadabisa,048929,Pithoragarh,0,Nachni,21653.12379413316,Lambagarh,94603.4836968676,trunk,6.680718210494163,
Pattharkot,048897,Pithoragarh,0,Nachni,23665.52010780251,Lambagarh,99983.13352163442,path,0.0,
Kaiti,048944,Pithoragarh,0,Nachni,20460.886662079924,Lambagarh,94754.71374345111,unclassified,0.0,
Matyali,048955,Pithoragarh,0,Nachni,20765.467476614343,Lambagarh,94818.96553876183,unclassified,0.0,
Suring,048919,Pithoragarh,3,Nachni,20968.204214123543,Lambagarh,91815.39358671999,unclassified,0.0,
Sera Surai Dhar,048945,Pithoragarh,0,Nachni,21067.799412255183,Lambagarh,94958.76811346835,trunk,0.0,
Diya Palla,048931,Pithoragarh,1,Nachni,21149.01870911665,Lambagarh,93816.33610190447,unclassified,0.0,
Dhauliua Dunga,048880,Pithoragarh,0,Nachni,22555.563443126655,Lambagarh,92895.06891044056,path,0.0,
Darati,048926,Pithoragarh,0,Nachni,21562.832564168282,Lambagarh,93061.60871064864,unclassified,0.0,
Wadni Dhar,048883,Pithoragarh,0,Nachni,23347.72994871484,Lambagarh,95372.6949983361,path,0.0,
Nagariya Bara,048928,Pithoragarh,0,Nachni,21071.30423040364,Lambagarh,93238.74787472666,unclassified,0.0,
Shankh Dhura,048920,Pithoragarh,0,Nachni,19907.221346087117,Lambagarh,92187.15429083497,unclassified,0.0,
Bhatkura,048892,Pithoragarh,0,Nachni,22550.981805839117,Lambagarh,96797.11218829268,road,0.0,
Sana,048891,Pithoragarh,0,Nachni,22186.816431580468,Lambagarh,96018.73966715015,road,0.0,
Ropar,048899,Pithoragarh,0,Nachni,22230.68225180911,Lambagarh,99443.88648072384,path,132.01636755956775,
Bunga,048921,Pithoragarh,0,Nachni,17864.96064183922,Lambagarh,93088.43110688255,path,47.899535476553204,
Bothi,048886,Pithoragarh,0,Nachni,23028.42468421731,Lambagarh,100336.92264735718,path,45.1168404659533,
Dolma,048902,Pithoragarh,0,Nachni,22407.45533156141,Lambagarh,100210.4111683825,path,0.0,
Basantkot,048884,Pithoragarh,0,Nachni,21855.447437081133,Lambagarh,94922.4902938408,trunk,55.588972539013916,
Khasiya Bara,048938,Pithoragarh,0,Nachni,21422.318113329144,Lambagarh,94187.38402386186,unclassified,0.0,
Jalath,048915,Pithoragarh,0,Nachni,21986.74482314292,Lambagarh,91378.73410436617,trunk,0.0,
Diya Walla,048930,Pithoragarh,0,Nachni,21249.960270577252,Lambagarh,93705.75749004497,trunk,0.0,
Teli,048940,Pithoragarh,0,Nachni,21499.7730963069,Lambagarh,94727.0247019154,trunk,0.0,
Chulkot,048887,Pithoragarh,0,Nachni,22653.395165254067,Lambagarh,96967.80905765208,road,0.0,
Gaila Malla,048890,Pithoragarh,0,Nachni,24606.9316475892,Lambagarh,98680.87901139219,path,625.9562830851474,
Jaiti,048923,Pithoragarh,2,Nachni,23343.932671850544,Lambagarh,91630.42154072862,unclassified,0.0,
Tomik,048864,Pithoragarh,0,Nachni,21936.912587129875,Lambagarh,102067.66330438896,unclassified,0.0,
Papri,048952,Pithoragarh,1,Nachni,19224.39332801473,Lambagarh,95039.75600367665,unclassified,0.0,
Charkham,048949,Pithoragarh,0,Nachni,20200.121197012402,Lambagarh,94181.96095133519,unclassified,0.0,
Akhoriya,048941,Pithoragarh,0,Nachni,20782.026100323917,Lambagarh,94224.81962327099,unclassified,0.0,
Sela Chital,048946,Pithoragarh,0,Nachni,21222.056591721182,Lambagarh,94450.78810106679,unclassified,0.0,
Minal Gaon,048932,Pithoragarh,0,Nachni,20746.319777883215,Lambagarh,93585.35444699114,trunk,0.0,
Uchhaiti,048879,Pithoragarh,0,Nachni,23644.619215088107,Lambagarh,94083.73535789206,path,25.092909735104357,
Dumar Talla,048912,Pithoragarh,1,Nachni,22577.523805546214,Lambagarh,91507.10009770215,trunk,0.0,
Pyangti,048907,Pithoragarh,0,Nachni,22144.785252414007,Lambagarh,89612.28191140163,path,283.08682398096863,
Ringu,048888,Pithoragarh,0,Nachni,22945.82429887942,Lambagarh,95979.90475392736,road,0.0,
Ugarali,048911,Pithoragarh,0,Nachni,23682.51032808237,Lambagarh,92039.39994141403,path,9.436729999914634,
Kultham,048909,Pithoragarh,1,Nachni,24311.34840682801,Lambagarh,91056.87709130751,path,0.0,
Dhapa,048908,Pithoragarh,2,Nachni,23583.479198047888,Lambagarh,90042.51027774368,path,0.0,
Quiri,048863,Pithoragarh,0,Nachni,24694.122435471323,Lambagarh,86748.41976158961,path,0.0,
Bunie,048857,Pithoragarh,0,Nachni,26693.106097263375,Lambagarh,89017.29323158492,path,0.0,
Leelum,048858,Pithoragarh,0,Nachni,27291.453554244195,Lambagarh,88539.57102398254,path,0.0,
Sella Malla,048948,Pithoragarh,0,Nachni,21087.454361260065,Lambagarh,94384.76515880824,unclassified,0.0,
Khata,048889,Pithoragarh,1,Nachni,21567.071005258753,Lambagarh,95835.42583494108,road,26.736672440239595,
Gaila Tala,048896,Pithoragarh,0,Nachni,23592.557813298707,Lambagarh,98996.86406479235,path,0.0,
Sela,048942,Pithoragarh,1,Nachni,19693.973761389207,Lambagarh,93673.57419201898,unclassified,0.0,
Dhami Kura,048937,Pithoragarh,0,Nachni,21021.393228471654,Lambagarh,94161.5577017025,unclassified,0.0,
Telkot,048939,Pithoragarh,0,Nachni,21426.119113754452,Lambagarh,94424.24238284845,unclassified,0.0,
Dhuratoli,048881,Pithoragarh,0,Nachni,22901.462979541866,Lambagarh,94536.45992332924,path,0.0,
Mana Chulankar,048953,Pithoragarh,0,Nachni,18779.747199341127,Lambagarh,95746.7316412908,residential,372.9867777774837,
Phalyati,048918,Pithoragarh,0,Nachni,22861.27327739099,Lambagarh,92634.33472029846,trunk,0.0,
Namjala,048924,Pithoragarh,1,Nachni,20967.23453041717,Lambagarh,93470.17562931954,trunk,0.0,
Chhija,048885,Pithoragarh,0,Nachni,21378.57691103257,Lambagarh,94721.61987614623,trunk,0.0,
Ranthi,048925,Pithoragarh,0,Nachni,21836.842115165808,Lambagarh,93895.30893560208,unclassified,0.0,
Gopal Bara,048927,Pithoragarh,0,Nachni,22238.63540677041,Lambagarh,93565.30727718954,unclassified,0.0,
Phapha,048882,Pithoragarh,0,Nachni,22977.710867020236,Lambagarh,95613.22267394862,path,0.0,
Dheelam,048910,Pithoragarh,0,Nachni,24156.73544784446,Lambagarh,92532.51061858979,path,0.0,
Ladigwar,048914,Pithoragarh,0,Nachni,20830.669621570192,Lambagarh,89500.5364968656,path,665.2404358120727,
Sainar,048913,Pithoragarh,3,Nachni,22113.574722957746,Lambagarh,89874.1268578539,tertiary,0.0,
Darkot,048917,Pithoragarh,0,Nachni,22314.849308216893,Lambagarh,91979.56746933762,trunk,0.0,
Jaduk,048934,Pithoragarh,0,Nachni,19038.759612716363,Lambagarh,93272.76876885566,trunk,0.0,
Ghor Patta Talla,048950,Pithoragarh,2,Nachni,18123.156873443546,Lambagarh,93960.0785656213,trunk,0.0,
Ghorpatta Malla,048933,Pithoragarh,0,Nachni,18842.687657262497,Lambagarh,93822.03898077297,trunk,0.0,
Saimat,048861,Pithoragarh,0,Nachni,25733.15687474562,Lambagarh,88027.33778840023,path,0.0,
Bugadi,051199,Bageshwar,0,Baijnath (Gomti),20834.706057626212,Marchula_1,67685.61585859217,trunk,174.5510848612989,
Rilkot,048855,Pithoragarh,0,Nachni,27438.200256975808,Lambagarh,87672.38811689027,unclassified,0.0,
Dumar Malla,048916,Pithoragarh,0,Nachni,23000.06906563977,Lambagarh,92210.04931586666,trunk,0.0,
Golfa R F,049065,Pithoragarh,0,Dharchula_1,22415.81313515953,Lambagarh,105281.92043273748,path,0.0,
Lum,049120,Pithoragarh,0,Dharchula_1,15285.243598832125,Lambagarh,119516.88700546755,unclassified,0.0,
Tola,048848,Pithoragarh,0,Khati_1,34664.16791501078,Lambagarh,74062.41869993994,path,0.0,
Dug R F,049152,Pithoragarh,0,Dharchula_1,11510.436174597933,Lambagarh,110774.16351627333,path,0.0,
Pato,048856,Pithoragarh,0,Nachni,28659.53739638642,Lambagarh,88227.0139951391,unclassified,186.726182782587,
Khela,049123,Pithoragarh,5,Dharchula_1,10555.946994071084,Lambagarh,125859.90828384136,secondary,0.0,
Bona,048865,Pithoragarh,0,Nachni,24736.289421315603,Lambagarh,104038.11970320159,path,0.0,
Tejam,049113,Pithoragarh,0,Dharchula_1,23818.274854917803,Lambagarh,118785.21610553196,path,0.0,
